subj,task,time,SD0,SD1,SD2,SD3,SD4,SD5,SD6,SD7,SD8,SD9
1,A,1.4,-0.30068597174678746,2.064275221403188,0.04650678888626242,0.558102789120706,1.3051337402735848,0.8874927883685193,0.710774396162212,-0.45258240887013657,0.17315184164506958,0.5487743942938239
1,A,1.5,0.12711678296380896,1.5032562110531829,0.16669893965633853,0.36800466995418873,1.3998912969228474,0.3761057552405988,0.6496093548138695,0.34332474461107687,0.684242270624749,0.5721775635685791
1,A,1.6,-0.009847968942531204,1.6656683667796606,-0.14013156966542087,1.1144134672410526,0.8831246515942804,1.449136484258137,1.0519687336186916,0.7715691838692078,0.6802730792481613,-0.5889492272835171
1,A,1.7,0.4751883282999337,1.3284793127794887,0.3784111614890694,0.24591282179645588,1.7133527462833869,0.2513353449464774,0.4404345647458957,0.0732916351110498,1.1916715494480212,0.4962629094579847
1,A,1.8,0.0677755658449728,1.6282033202116721,0.003706104206108757,0.1208564805500622,1.75373262678241,0.23488485576288107,0.03424697055032082,0.647349010566248,1.3297550597574914,1.0159711407258505
1,A,1.9,-0.088526537801152,1.7192999420635404,-0.003693348520768705,0.20037684408327405,1.5721451547329512,0.11862250063028025,0.1429419870103328,-0.565584369850746,2.6397694483373435,-0.648040803491631
1,A,2.0,0.9387563606876166,0.9340962840240881,1.0433234582947164,0.5407409829979916,1.118025892474626,0.46073250002818883,0.3366226658817637,-0.5456589866544868,0.7475113806510696,1.7132733599399304
1,A,2.1,0.3665512172066089,1.285024880154965,0.2518112164188931,0.5031918679441427,1.3689529122251438,0.37475054701404853,0.4826930202738043,0.30889071777270555,1.4108294575628804,-0.4331905440349446
1,A,2.2,0.48878594971823175,1.2833885427759204,0.4839150312660352,1.3633163567597544,0.47682621393598557,1.3738969494375177,1.5460810711956685,0.057524869818327995,1.8946498910616665,-0.9067945770011951
1,A,2.3,-0.01415757433031184,1.6630098240705633,0.4142964973920609,0.46574240589706806,1.4150908391996038,0.31548730046313556,0.6821131866276037,-0.6533308727277116,0.9793632940563816,1.1553661788943888
1,A,2.4,0.3130892480519469,1.4691487842018722,0.6585978820720892,0.6467469584683007,1.2484064505394112,0.9408699156068783,0.8210394238158955,-0.08794492447092445,1.0238573908387993,-0.16253909306697267
1,A,2.5,0.561321471114402,1.3250788555516173,0.6485862050492084,0.9589116836484752,0.8616428036096468,0.903643851870178,0.8163542528637348,0.9311580768996375,1.8937557356837376,-0.1621496408882472
1,A,2.6,0.13827350002906996,1.7303928603588137,0.14587419566271,0.6328923800666931,1.24916996336658,0.7023860820871709,0.5005457444628886,-0.20514251178524429,0.3179678799847031,0.6578949662244356
1,A,2.7,0.6909765645231523,1.010127057410277,0.7149828298668045,0.8858494134433436,0.8700189696315808,0.8422505624759526,0.8745332903719711,0.2416672066327799,1.5662251089480639,0.7245345555299594
1,A,2.8,0.3673491619506859,1.3125907044767333,0.4900527564967692,0.8497529997918472,1.0056078500666767,1.1070765847688508,0.6481530875993823,8.04627786699097e-05,0.5625983634528655,-0.9683529638585833
1,A,2.9,0.49329102728070806,1.3030527518293002,0.28873251424102697,1.0241373526564181,0.7497410775184579,1.0689975647462433,0.8594796513383484,0.35881893912586943,0.9596312346507817,0.0734563849062869
1,A,3.0,0.40230973937268755,1.2397431313491425,0.35083443188801855,0.2573537099916576,1.4697680367898462,0.41190452284993617,0.3361000066377777,0.46066655460222283,0.9010661286587626,0.37468157991658774
1,A,3.1,1.2784312357634973,0.5936328870629661,0.9447144209879794,1.0512542119912924,0.7092861814670703,1.1073345868467148,0.8950386059386375,0.6139392516885964,1.943861337399181,0.369516028345376
1,A,3.2,0.6423319329111675,1.0701881635531314,0.7221765574322234,0.7378891565122654,1.1714460959770001,1.0257018259530464,0.6911946229740812,0.5795833452335476,0.39676279187998076,1.613824632870275
1,A,3.3,0.2934663162978934,1.5335474202779198,0.4229055042384416,0.8689539049790261,0.9214484839361267,0.8568289442173548,0.5895812539703262,0.7705583114410083,-0.26694626811774047,-0.5882425565395614
1,A,3.4,0.9678440979585354,0.803251629421248,0.8712068054986606,0.684621761895763,1.079693569266122,0.3333916911864133,0.8354566900261932,0.5392099720071186,0.7062447200540526,-0.7412477455436581
1,A,3.5,0.2686175191024567,1.4325547303654693,0.5834148717604632,1.4164744167954677,0.4381065224049199,1.504287638364682,1.484773585393404,0.4089096918702404,0.3069703958826061,-1.3977288480480785
1,A,3.6,0.7846379354609498,1.0073155176670128,0.5394848028604816,0.1345202859123089,1.5515263615659416,0.1976385451716124,0.25842816980688554,-0.008929716860298809,1.0689224865331182,0.7869800385773645
1,A,3.7,0.0409299221289815,1.7034377488935686,-0.25194505391298255,1.3552622754601797,0.49456776739118125,1.3132520877476805,1.1891124311698098,-1.5366903920535242,1.396183867043836,-1.045526185005354
1,A,3.8,0.27687665562428854,1.3284061800538347,0.32176701933628293,0.6416638177697891,1.2454400245210289,0.5813554013012668,0.9935775751564102,0.07838544596660049,1.2225457507417428,-0.514873319657516
1,A,3.9,0.8252118128056652,0.938389490746217,1.0346314733280961,1.4275731752323035,0.4693723048111478,1.43032873216523,1.5239887348920342,-0.15382865397194528,0.10397080475541132,-1.3484402091385077
1,A,4.0,1.0289765457741828,0.5933663596188703,1.3657620840657567,1.3322526396047336,0.47428305553437444,1.3562337224799517,1.427171442683467,-0.09060880958161865,-0.050306341540619526,-1.4403317647391018
1,A,4.1,0.8443223903498998,0.9745604117154295,0.7525455377761118,1.2717484027808423,0.4905058416518089,1.4689246486900784,1.5071317614883708,-0.7032516968520479,1.1453314622504431,-0.07001479338222802
1,A,4.2,0.7573175407026869,0.8956141581053523,0.973053707388946,1.2172906471570568,0.6380022055035319,1.1748690869121805,1.8592909516285618,0.7975105478419304,0.11584029771944493,0.7161472703944944
1,A,4.3,0.7054732873761225,0.8562819671576549,0.6977715934759811,1.7308489471708026,0.0,1.8982501117059103,1.139466865194493,-0.7635354347635356,-0.14846708625125582,-1.5128952731708096
1,A,4.4,0.306049900999828,1.6470266656124684,0.27152444101166406,0.7388638204480442,0.9012928866932588,0.3800918640675939,0.8132800535585466,0.6137223827747283,1.6696751123626543,0.24007120744186394
1,A,4.5,0.5838618884301223,1.2017397537164927,0.7605938759274569,0.7523486766633846,1.163880080027835,0.8122467992736407,0.6412020161990553,0.22916262044835514,0.49045739313329395,-0.11004574710205202
1,A,4.6,0.6864543662491576,0.9617505376323559,0.8169189419318414,0.7341607271256564,1.0317729474864619,0.4397934325082133,0.4721424608421101,0.6373414600835149,0.7983136284071037,-1.0072069770242547
1,A,4.7,1.2291313604508929,0.4970852947529738,0.9138529290540429,1.2946860544936367,0.3982547079885794,1.4509602925287364,0.8078649261162335,0.9079329636322927,0.8087546486504662,-0.6459342036490892
1,A,4.8,0.9904501560184872,0.6783473732439493,1.2857582259636664,0.5225616530803947,1.3674939436823286,1.0270909949768763,1.1670012916682153,1.598577502131798,0.6438487664242948,-0.26532352410923277
1,A,4.9,0.2637440605460468,1.5025665747251027,0.5397623313755371,1.3367794816561458,0.6218158923886095,1.1152230739379259,1.3538073336635754,1.224078174788673,0.5757689824174167,-0.8735419062411581
1,A,5.0,1.0044359134765461,0.6928172243757313,0.8793233731746403,0.886734276626802,0.8885806177212096,1.1849349017494575,1.3160119132056252,1.0437501817468053,0.6836357809866135,-1.9833058989311874
1,A,5.1,0.7659952524596874,0.9554845876790881,0.8451559591471691,0.6180164872362058,1.1755149247132324,0.47251979073635875,0.870314909856738,1.2833335144327678,0.03863989907996457,0.9312595891136217
1,A,5.2,0.6731832705779102,0.9159506398556765,0.771989307834458,0.6177907028365729,1.283742789975145,0.6140255659731018,0.3362780129041555,0.4529275132129579,0.46346140461509205,1.2263823673712413
1,A,5.3,1.1330844726877252,0.547385559581721,1.1852192258525065,0.7185198081755294,1.0629433227831078,0.8917361293917709,0.8034448393235737,0.48529618455460477,-0.06222041339238532,-0.5880837925599245
1,A,5.4,1.2882949862082442,0.38385686418380294,1.1782339554391603,0.4789180310269894,1.3209257085346933,0.31738821901566705,0.6168884328335357,0.15037102549626075,0.7445443911212495,0.6045025803792693
1,A,5.5,1.261392072520537,0.4857077406912771,1.1270673989329267,1.1798217004674054,0.6712615781799178,1.2008451214093512,1.310853742147902,0.6263104429462597,0.2528205125431417,0.7675842851379132
1,A,5.6,0.649264402764941,1.1054083362418758,0.644153588566652,1.2980478467588907,0.4776137500302555,1.090417990051859,1.5268219044628917,1.1210487784055518,0.16683846626070722,0.08355622635305
1,A,5.7,0.8418566875528467,0.9073112478286828,1.0764024914047197,1.3347018373882404,0.527990224898315,1.5559220877805948,0.9145654874408493,0.4489796723779796,0.35407830106234794,-1.4278451629119593
1,A,5.8,1.072654252550078,0.5938126498116598,1.1813742834689644,0.778343089166781,0.9997493514328251,0.7169478183117629,1.1034710004983,0.46735104931896587,0.7519520400570847,-0.3482818117104218
1,A,5.9,1.3043212210514135,0.4436893436301803,1.2301983546341924,1.1030372567127458,0.9826143489529566,1.0090813943002246,1.3016545389426704,0.09194282060588838,0.6007790984029784,-0.7182041855333172
1,A,6.0,0.8008721778827796,0.8760624530271465,0.9552119200124486,0.9939366910419213,0.886325822019453,0.9166147349820492,0.9546440352569145,1.439054134843622,0.300497768846009,-0.17182309949522737
1,A,6.1,0.9088368556447929,0.5895351810902307,0.33912833151877775,1.230211086785164,0.5985733067451791,1.051096089354998,1.6378828462204098,0.5005522266099836,-0.24430728548389544,-1.020617864350589
1,A,6.2,0.5913636634233623,1.027435982833036,0.821116803497783,1.1391469606723887,0.8105374477254308,1.1019235725203922,1.3823897006208563,0.8333264855761844,0.7146369129367678,1.316242444294877
1,A,6.3,0.5641987597041445,1.174315710112207,0.2162560039485245,1.0095271762025875,0.851117838872029,0.6090540372438065,1.0425361136168583,0.38444793928174054,-0.6657100148060839,-0.71547216679011
1,A,6.4,1.2710699820458373,0.3147207423373357,1.1985817937652108,0.3212117181456352,1.5752414016339502,0.6981560660738992,0.6928744939550879,0.788466585443597,-0.6297675943643666,-0.36677082257692484
1,A,6.5,1.4647076677163455,0.28201198618537715,1.2407736887911167,0.906254403086207,0.9249214192672393,1.0526511278558657,0.946867176872907,-0.573951661860014,0.7106912902205168,-0.9866467735572859
1,A,6.6,0.9676790620166968,0.942045508100656,0.7087427668725157,0.9955188196069396,0.9704244131528881,1.0031911283576453,1.2991379501983824,0.604176323228157,-0.861608366455122,-1.265986366458711
1,A,6.7,1.3464979164685167,0.4602228312227912,1.5786632739442206,0.7049314782801843,1.262368801666705,0.3861610932598302,0.9814931032993343,0.16104377159243366,-0.060409273680049114,0.37059459831705466
1,A,6.8,1.123731509027286,0.7692597996748671,1.0301912687649075,0.8445224095752308,1.1035772525545346,0.9562386638249064,0.31851637967823676,1.3230221872201435,-0.23244881943471363,-0.37666732971219946
1,A,6.9,0.7727822670077164,0.968281197995982,0.8420830433538595,0.4738865996372441,1.4628702628536467,0.5398845403348711,1.0305141573416212,1.0103922441788815,-0.5514582978907748,1.5310571107559279
1,A,7.0,1.1259950222936765,0.5780752563869358,1.1166109065178398,0.8053677191980749,1.1446549587423005,0.6066699250850193,1.0947910099409024,0.3835141099780155,-0.7984649351502077,-2.7527186619537174
1,A,7.1,1.5382683853720391,0.0,1.6336765508166635,1.0832142699774525,0.7612576514527045,1.09107918291709,1.3230073740088462,0.1239314544372489,-0.7983486055843061,1.5584067853194408
1,A,7.2,0.9873819305153331,0.685837448707818,1.0027463087273842,1.6250122740726514,0.024084210246140714,1.5739357321903362,1.499496481998351,-0.0010637980016402482,-1.1588322631139332,-1.3655302906581634
1,A,7.3,1.547028227889875,0.18079394159057882,1.2904297830521612,0.5263598757429064,1.2241093066986575,-0.02127837945010791,0.8426874299407185,0.9085119343160608,-1.3863584440485028,-0.21442805056543945
1,A,7.4,0.08149076367756458,1.541480794803654,0.28074412756699263,0.8586797765701124,1.1382412549146905,0.8908405875425183,0.19938352225142386,0.16235180304450053,-1.7741027432770902,-1.4566978175518492
1,A,7.5,1.2845832102644563,0.6424424372358997,1.1858318936321939,0.5161259968406031,1.1939754962618399,0.6675097879340535,0.4769539876715289,1.6055589904631165,-0.7441526750216322,0.5525751630988764
1,A,7.6,1.02541749086466,0.6569331699240508,0.7141011111327098,0.8051298739038345,0.9646035212337838,0.5681655611739902,0.756353760818504,-0.040106382863748014,-0.019158048041464038,-0.3640317568696114
1,A,7.7,0.8878509780837701,0.7409746191271006,0.8022279458905877,0.7434401802329723,1.1042404768200975,0.661673403999452,0.994758903594017,0.20060769321128308,-1.7274295592979776,-0.48426707988302314
1,A,7.8,1.0216923903900768,0.8320783507874748,1.3218443485169389,1.096820142445888,0.8506969941051202,1.1086081742832532,0.7399388751206014,-0.002922807257437987,-0.555765800689469,-0.9052731232928046
1,A,7.9,0.2905210161186764,1.301015696160198,0.460565364541375,1.1291674644270824,0.5456360254364572,0.9681119132903565,1.1486887181909349,-0.26544663393938095,-0.6927971971360444,0.34373795755844694
1,A,8.0,0.9054020899855595,0.7666603858645665,0.8356716631039877,0.8274995979701244,1.1056882061882671,0.8655535915400248,0.8282445337971638,0.8504243953390029,-0.2173889517773523,1.0208802965527655
1,A,8.1,1.102918739859833,0.6445221681298146,1.0330671989961473,0.712112730027594,1.1573596792795544,0.8763022047107006,0.6097241955015199,0.13598175147799763,-0.3567672560747699,-0.633689316365865
1,A,8.2,1.4903614266416572,0.15227250334728182,1.4260344163981806,1.1485192976383862,0.5196550162561231,1.1432288820842214,0.8948699013962037,1.3229520369297125,-0.49095271815444724,1.15970532779066
1,A,8.3,0.7864025239330887,0.6924403068860392,1.2017521206452568,0.7766666800785338,1.0276044659760866,0.7402611461150925,0.8407069926060098,0.653451538561493,-1.3696430383430425,0.32326887463483406
1,A,8.4,0.6790549105734702,1.0086705805202478,0.7554420010197809,1.2244078719845248,0.5389641307800268,1.0345681044820378,0.9000022840858823,-0.4977748765608102,-0.8414191282093806,-0.3361276983218499
1,A,8.5,0.7801780495437423,0.9009120084257916,0.8661863789819562,0.101101306639932,1.7349089340111055,0.03957950487585808,0.020048734921311165,0.1273430958218027,-1.0875526766446952,-0.7782608564900629
1,A,8.6,1.2694868861860205,0.4823613203675714,1.475543576992389,1.2755235406493965,0.5759689905180014,1.1451269285816341,0.7044525141413688,0.6178693193818597,-1.5923582494395345,-2.5833999632696014
1,A,8.7,1.05700318908968,0.7338933644563665,1.1047610208949827,0.41392917587485367,1.4092960693211112,0.7905416535978242,0.06725671718356707,1.3966147476431596,-0.6425346706465844,0.5677064361825932
1,A,8.8,0.7489128711381483,0.8739656638069946,0.6971044419740077,0.22769054519404047,1.4743316217151026,0.34263513514845234,0.018734328276390932,0.3436309067511953,-1.4204765173352345,-0.5881674208270107
1,A,8.9,1.1059093526087411,0.685611146581713,1.0666393827917455,0.569577089223861,1.2624017883205179,0.8680827625154611,0.7929868232804511,0.4678760113663037,-0.35257541242157986,0.6773423448725605
1,A,9.0,0.9517317679557952,0.747023724921833,0.9374115160729823,0.15478753094024067,1.61478904365879,0.4386289495921274,-0.06949407123479345,-0.2583343218749563,-0.6432648469679016,-0.7022774059737833
1,A,9.1,1.2478254290425512,0.5058524322335278,1.2403809817405829,0.7376055040781371,1.2262832927570653,0.4869174132769099,0.44322821398760565,1.4118625935855293,-1.718421976940222,0.7780627345922506
1,A,9.2,0.6536866687092977,1.0043274653156304,0.7992125774366937,0.35251418434235743,1.430473656065867,0.7118888121060837,0.24548214719559275,-0.6683873879543863,-0.18426606463831374,1.3283794962662374
1,A,9.3,0.774894125069119,0.8976517810017536,0.785283302230579,0.590565438335621,1.2088976564597527,0.5723115532782742,0.8593220153903369,0.8242669268598732,-0.794040177780863,-0.4742305179246108
1,A,9.4,0.742078456594301,0.8600796655794765,0.8886064720374169,0.1230825292840576,1.6994772536316358,0.22910800448459817,0.6313050149054543,0.6639497646714259,-0.8397794885029509,-1.169541753216186
1,A,9.5,0.3564012825919497,1.4005124738930923,0.3402579665702332,0.36208647940333855,1.3533933184641174,0.2385502453751515,0.43923418375529566,0.8710980652709082,-2.3859686914593783,-1.8449727263762625
1,A,9.6,0.9611687531662538,0.7717308569626508,0.9768957912294719,0.44830169975135276,1.2363438632776895,0.43809525547407174,0.04999729273406078,1.0668469975175972,-1.2634532151494864,1.8002948479656862
1,A,9.7,0.9373764509308035,0.8664120372469947,0.5377363140243819,0.32254622452319837,1.4069836673975047,0.07826475383866824,-0.09688762086812674,1.3291735699167586,-1.3284170263368347,-0.05805942022459061
1,A,9.8,0.8358681434380322,0.9144732991691464,1.0191336783785285,0.919336122135076,0.8997172706167604,1.10460322014444,0.840530885357027,0.7221801783992199,-1.2969280147239808,0.07782636809728566
1,A,9.9,0.7396409119482886,0.9285411553467936,0.8089386071278871,0.5408141789387539,1.2702713270142878,0.5338819776024976,-0.04841460307528933,-0.32888857770345825,-1.4720967352536813,0.4529996818283358
1,A,10.0,0.31363723465730226,1.31657602027773,0.5132392566292328,0.38030338158021204,1.431089248039871,0.4329391646677365,0.4401765928806932,1.6576535208337524,-1.5451136762863498,-1.0835182960018088
1,A,10.1,0.64867048371314,1.14945816530419,0.06941940807440206,-0.3677756692393715,2.108955680005092,-0.5062300565356612,-0.18519322122090745,0.34584256301337013,0.031934997719179736,-1.307478584326072
1,A,10.2,0.6624407297922187,0.9565107947967827,1.0801156707483641,0.3871370353430447,1.5477309563279842,0.38636807029142317,-0.18824922394778248,1.265559795295945,-1.0848519674793073,1.1346125735426067
1,A,10.3,0.4877098729915099,1.0826384577275623,0.4597919473604752,0.6599803259567304,1.3371094634362317,0.6359346162270892,0.524984938180395,0.5517504709799985,-2.0002042828368323,-0.7372425127675052
1,A,10.4,0.6978013816530004,0.9667672446241969,0.9194379450005037,-0.041780150722853376,1.7637283265763082,-0.11624828883566758,-0.0570815794501154,1.183951053301782,-1.1388634274671092,0.5181306647877953
1,A,10.5,0.881048894863698,0.6371836404800628,0.6730677094385917,0.10250495800529826,1.8833929946742105,-0.16151396897976328,0.364823359088292,0.7128776191639863,-1.0727732431115335,0.6804973590489618
1,A,10.6,1.3848181956107322,0.39847284089919266,1.507372976623246,-0.9149981729706577,2.9569187292256274,-0.897988826895264,-0.7468252107557136,0.48621874742227866,-0.7654812112004554,-0.05680555572493529
1,A,10.7,0.7704269640634174,1.0599506228672917,0.5597438514286861,-0.3199918333851463,2.0071432449921667,-0.0877033634446201,-0.6166346227150443,1.2735245800788078,-0.6033116800292507,-0.13021099943930445
1,A,10.8,0.7837959425657721,1.099988198924223,0.6590421504266111,-0.6415626184789194,2.5379664890057967,-0.7240480215501305,-0.16278517816241422,-0.7555143220640216,-0.39527551464390415,2.6265624556776093
1,A,10.9,0.6515903669519434,0.9047173184987057,1.0343966377253007,0.09609739759258948,1.9094748571060338,0.4823323725486146,-0.20505566780191362,0.5378255373590717,-0.7978843018000541,1.5384709907801601
1,A,11.0,-0.010258060031013039,1.6507336109951747,-0.04839454018368236,-0.02117096384683753,1.747712391703129,0.01905881489712343,0.08348577951261738,0.762022833962186,-0.34543316204732627,-0.5411551201378908
1,A,11.1,0.6353776322203651,1.0760929514702477,0.6788642068563098,-0.03389418860286977,1.8760051563608444,0.1638339628395102,-0.017024038555336473,0.9686844720501933,1.4674513580478166,-0.14412916725344566
1,A,11.2,0.6487719347700598,1.0291433191975257,0.8227854809078107,-0.17806404408488954,2.046682540382147,-0.0629964436441128,-0.005686276811272234,0.4052760468164006,-0.786753488973404,1.110015793352444
1,A,11.3,1.4725564273514524,0.3459045939779526,1.5716928049459733,0.3033160209340706,1.5525648768438403,0.1752808020537863,0.39657468965960163,-0.4004989056866751,-1.2311764545258623,1.9561793859558811
1,A,11.4,0.5255304824876661,0.9358064361502187,0.5556142635163814,-0.513071740783998,2.3522225582298195,-0.42791509533497407,-0.08422664887223341,0.9573955108183337,0.40166698706495635,1.4061929528755208
1,A,11.5,0.6805468218600427,1.012443176542002,0.7535390223532877,-0.1356778994958508,1.936638700658284,-0.21209585018318855,-0.27702103553990726,0.053522843102241535,-0.3752904517300732,-0.570991847725853
1,A,11.6,0.5447264970913527,1.1502461400477255,1.0254096141390077,0.07094592327840135,1.8213955486731133,0.1279662803701533,-0.2505745155562322,1.1433235867060383,-0.5803772182992816,-0.6319296592537219
1,A,11.7,0.12943936765982383,1.5038960865498745,0.11791560825310676,-0.22852351957406386,2.0436936317549708,-0.0783895765223383,0.30783563240352535,0.994276971555454,-0.8032863288899346,-0.062362900997950124
1,A,11.8,0.9198053277009661,0.73800586572493,0.9600251370439596,-0.22532774177188403,2.062054240633692,-0.3719993466470868,-0.02326178766555778,0.7597451203240186,0.7262123047534015,1.044227396773092
1,A,11.9,0.7640831868010803,0.9194405273705739,0.9742140660026027,-0.5099859629107225,2.5868775803452966,-0.27292824202669674,-0.8651409219059593,1.6970125466549506,-0.5612794833629194,0.31607922026102475
1,A,12.0,0.7586148555667815,1.026344706577317,0.9797200421583783,-0.3659291985483446,2.3477721117406487,-0.4440233881999325,-0.9629553473768814,1.4912217689424563,1.2740417104096557,0.94626412904034
1,A,12.1,0.14408214186283314,1.5146831390231348,0.38148820297490915,-0.02455010002040925,1.9632156981167306,-0.21841983253042105,0.224066896733649,0.16709412251158962,1.1527701416096068,-0.2203297208510337
1,A,12.2,0.9337362398665363,0.5839734270855277,1.0614822842723732,-1.0098470342703048,2.868951020362407,-0.9960331521429379,-1.1892622023902324,-0.2892537009301519,0.8264990390244003,0.8626156965384931
1,A,12.3,-0.06771327489199536,1.639083386876065,-0.2963142574380921,-0.38516558201975226,2.179507107443259,-0.5861225653568551,0.30417401631713514,1.6247351668900945,0.025098715591067355,0.04612732146630516
1,A,12.4,0.6083064185437569,0.9382870353918709,0.9349927250039761,-0.560887173538519,2.214351268605938,-0.7844306870323929,-0.36373306710299624,2.1727569009785297,2.062504907663009,-1.4841208749859036
1,A,12.5,1.1493429013985819,0.607690782844104,0.9200738227948443,-0.4072907065651525,2.3668161722907297,-0.6558572646522227,-0.33236338286630185,0.3616505100441683,-0.3998904625722537,-0.3799264504531866
1,A,12.6,0.015587652908804484,1.7892849457166211,0.07611474595661114,0.2119643557727774,1.5976453245739457,0.6505903077274413,0.5164330903998019,0.9808269118542418,0.4088363648218052,-1.1761781370435704
1,A,12.7,0.1434879025305129,1.5750029060790194,-0.007367267473358696,-0.5906083016953902,2.3748261690118957,-0.4339643474250981,-0.0808407591067587,0.23180384859894954,-0.21669815426593358,1.4762976474485465
1,A,12.8,0.3558215875878833,1.3445180377828148,0.34299391826928477,0.061701241891719105,1.673887572432618,0.16506384008405806,-0.30833328007196287,0.41030124536607854,0.6665938614739955,-0.21153297944973032
1,A,12.9,0.12382342730060636,1.4726695374518661,0.18957590936130245,-0.09939623836394168,1.9569031057733823,0.009026016741653056,-0.4206709162399559,2.58439075886503,0.7164958943270173,-0.10435270121135529
1,A,13.0,-0.26374109483391733,2.138899674404967,-0.19946965174386272,-0.4985777044664214,2.302921337330721,-0.37530195709068936,-0.6601476218101157,1.078354342219096,1.0684881235835573,0.46573286599651303
1,A,13.1,0.2818044293961693,1.2711526552573367,0.36618858024322626,-0.5026845869163692,2.314677473094896,-0.26458787496850544,-0.3026634003872861,0.8735204215712126,0.49670507236031913,-0.3128903232909887
1,A,13.2,-0.13530730278041211,1.8570202092378785,0.18743495103131733,-0.49344338672112353,2.2664758125895172,-0.4340545491881512,-0.8497641773244357,0.916894905272322,1.0615379384184052,0.3858620262853611
1,A,13.3,0.38083358773942644,1.367766635854883,0.4715404480422224,-0.8689445834073788,2.64888767025548,-0.8341149069600586,-0.8583337743120394,0.08435147905047025,0.5015215726848083,1.3206309329924593
1,A,13.4,-0.12824901393097127,1.9353715680565555,-0.177080340989101,-0.3835359732733101,2.5158082646691238,-0.624611093692768,-0.9672660638007156,1.062869500978204,0.898813655844305,-0.9561789428149993
1,A,13.5,0.7144061420355479,1.1569916417505965,0.9072235756932193,-0.8396869028201419,2.7040721152334557,-0.9851685989326854,-0.7750872963951713,1.959301289274157,0.2799349393140125,-0.06067234813677782
1,A,13.6,-0.1239130631969263,1.7475081214003023,0.11398103458800182,-0.63454614413847,2.4438713541421357,-0.5542567034916172,-0.5158303789667528,1.73227547862964,1.2700600799004849,0.5605223147532882
1,A,13.7,0.01572789952831606,1.682852420352411,-0.22979366349908242,-1.4369389341903882,3.4375328816803554,-1.7043237177408896,-1.6889799870100919,0.5481757775311111,1.2082348881355167,-1.7037492623623804
1,A,13.8,0.39134218035464396,1.4435660262190289,0.5108221943246156,-0.9912627496522841,2.682379473265346,-0.8245877847738475,-0.9992935868634747,0.32096564975569064,0.5356796879721011,1.7837466702141478
1,A,13.9,-0.34608118860981113,2.18150118241574,-0.20584664014763146,-0.5220399525084778,2.398422573503469,-0.5290314450998557,-0.3071902535620571,1.2602979348946974,0.8897270561526313,-0.3461342629609932
